0 -484.000000 -1184.000000 -213.000000 1 7 8 1200 1200 0 10000 0
1 -480.000000 -1404.000000 -223.000000 0 2 1200 1200 1200 0 10000 0
2 -4.000000 -1621.000000 -223.000000 1 3 1200 1200 1200 0 10000 0
3 435.000000 -1625.000000 -204.000000 2 4 9 34 1200 0 10000 0
4 476.000000 -1181.000000 -213.000000 3 5 12 1200 1200 0 10000 0
5 453.000000 -731.000000 -205.000000 4 6 1200 1200 1200 0 10000 0
6 55.000000 -729.000000 -223.000000 5 7 1200 1200 1200 0 10000 0
7 -445.000000 -654.000000 -204.000000 6 0 1200 1200 1200 0 10000 0
8 -119.000000 -1165.000000 -223.000000 0 9 11 1200 1200 0 10000 0
9 -15.000000 -1320.000000 -223.000000 8 10 3 1200 1200 0 10000 0
10 134.000000 -1161.000000 -223.000000 9 11 1200 1200 1200 0 10000 0
11 -15.000000 -1044.000000 -223.000000 10 8 1200 1200 1200 0 10000 0
12 708.000000 -1058.000000 -228.000000 4 13 1200 1200 1200 0 10000 0
13 624.000000 621.000000 -55.000000 12 14 43 1200 1200 0 10000 0
14 580.000000 1780.000000 -55.000000 13 15 1200 1200 1200 0 10000 0
15 -451.000000 1796.000000 -55.000000 14 16 1200 1200 1200 0 10000 0
16 -444.000000 726.000000 -55.000000 15 17 1200 1200 1200 0 10000 0
17 295.000000 719.000000 -55.000000 16 18 1200 1200 1200 0 10000 0
18 283.000000 1478.000000 -55.000000 17 19 1200 1200 1200 0 10000 0
19 -132.000000 1484.000000 -55.000000 18 20 1200 1200 1200 0 10000 0
20 -161.000000 1030.000000 -55.000000 19 21 1200 1200 1200 0 10000 0
21 22.000000 1094.000000 -55.000000 20 1200 1200 1200 1200 0 10000 0
22 0.000000 1150.000000 -113.000000 1200 1200 1200 1200 1200 0 10000 0
23 -481.000000 1180.000000 -221.000000 24 54 59 60 71 0 10000 0
24 -710.000000 1059.000000 -230.000000 23 25 1200 1200 1200 0 10000 0
25 -632.000000 -788.000000 -55.000000 24 26 1200 1200 1200 0 10000 0
26 -617.000000 -1802.000000 -55.000000 25 27 1200 1200 1200 0 10000 0
27 455.000000 -1789.000000 -55.000000 26 28 1200 1200 1200 0 10000 0
28 452.000000 -719.000000 -55.000000 27 29 1200 1200 1200 0 10000 0
29 -300.000000 -714.000000 -55.000000 28 30 1200 1200 1200 0 10000 0
30 -282.000000 -1476.000000 -55.000000 29 31 1200 1200 1200 0 10000 0
31 138.000000 -1481.000000 -55.000000 30 32 1200 1200 1200 0 10000 0
32 151.000000 -1005.000000 -55.000000 31 33 1200 1200 1200 0 10000 0
33 -24.000000 -1105.000000 -55.000000 32 1200 1200 1200 1200 0 10000 0
34 491.000000 -1408.000000 -223.000000 3 35 44 1200 1200 0 10000 0
35 677.000000 -1650.000000 -223.000000 34 36 1200 1200 1200 0 10000 0
36 666.000000 -1881.000000 -208.000000 35 37 1200 1200 1200 0 10000 0
37 38.000000 299.000000 -863.000000 36 38 39 1200 1200 0 10000 0
38 -367.000000 280.000000 -991.000000 37 1200 1200 1200 1200 0 10000 0
39 3.000000 30.000000 -863.000000 37 40 1200 1200 1200 0 10000 0
40 -47.000000 -309.000000 -863.000000 39 41 72 1200 1200 0 10000 0
41 358.000000 -281.000000 -991.000000 40 42 1200 1200 1200 0 10000 0
42 380.000000 275.000000 -991.000000 41 43 1200 1200 1200 0 10000 0
43 386.000000 438.000000 -968.000000 42 13 1200 1200 1200 0 10000 0
44 708.000000 -1281.000000 -217.000000 34 45 1200 1200 1200 0 10000 0
45 -640.000000 1689.000000 -55.000000 44 46 1200 1200 1200 0 10000 0
46 -608.000000 564.000000 -55.000000 45 47 1200 1200 1200 0 10000 0
47 459.000000 576.000000 -55.000000 46 48 1200 1200 1200 0 10000 0
48 457.000000 1637.000000 -55.000000 47 49 1200 1200 1200 0 10000 0
49 -284.000000 1664.000000 -55.000000 48 50 1200 1200 1200 0 10000 0
50 -296.000000 897.000000 -55.000000 49 51 1200 1200 1200 0 10000 0
51 130.000000 884.000000 -55.000000 50 52 1200 1200 1200 0 10000 0
52 175.000000 1331.000000 -55.000000 51 53 1200 1200 1200 0 10000 0
53 -21.000000 1266.000000 -55.000000 52 1200 1200 1200 1200 0 10000 0
54 -479.000000 1641.000000 -197.000000 23 55 71 1200 1200 0 10000 0
55 37.000000 1639.000000 -227.000000 54 56 1200 1200 1200 0 10000 0
56 488.000000 1666.000000 -206.000000 55 57 1200 1200 1200 0 10000 0
57 426.000000 1185.000000 -227.000000 56 58 1200 1200 1200 0 10000 0
58 489.000000 699.000000 -207.000000 57 59 1200 1200 1200 0 10000 0
59 -465.000000 719.000000 -227.000000 58 23 1200 1200 1200 0 10000 0
60 -711.000000 1294.000000 -226.000000 23 61 1200 1200 1200 0 10000 0
61 640.000000 -1675.000000 -59.000000 60 62 1200 1200 1200 0 10000 0
62 606.000000 -566.000000 -59.000000 61 63 1200 1200 1200 0 10000 0
63 -438.000000 -560.000000 -59.000000 62 64 1200 1200 1200 0 10000 0
64 -461.000000 -1608.000000 -59.000000 63 65 1200 1200 1200 0 10000 0
65 291.000000 -1626.000000 -59.000000 64 66 1200 1200 1200 0 10000 0
66 294.000000 -901.000000 -59.000000 65 67 1200 1200 1200 0 10000 0
67 -132.000000 -873.000000 -59.000000 66 68 1200 1200 1200 0 10000 0
68 -188.000000 -1271.000000 -59.000000 67 69 1200 1200 1200 0 10000 0
69 -55.000000 -1366.000000 -59.000000 68 70 1200 1200 1200 0 10000 0
70 23.000000 -1215.000000 -67.000000 69 1200 1200 1200 1200 0 10000 0
71 -636.000000 1637.000000 -227.000000 23 54 72 1200 1200 0 10000 0
72 -657.000000 1879.000000 -236.000000 71 40 1200 1200 1200 0 10000 0
