0 -467.000000 -1314.000000 -7.000000 1 1200 1200 1200 1200 0 10000 0
1 -535.000000 -1122.000000 -7.000000 0 2 15 1200 1200 0 10000 0
2 -294.000000 -1107.000000 -39.000000 1 3 12 1200 1200 0 10000 0
3 -265.000000 -1656.000000 -135.000000 2 4 6 1200 1200 0 10000 0
4 -471.000000 -1654.000000 -135.000000 3 5 1200 1200 1200 0 10000 0
5 -481.000000 -2049.000000 -135.000000 4 1200 1200 1200 1200 0 10000 0
6 -252.000000 -2020.000000 -231.000000 3 7 1200 1200 1200 0 10000 0
7 30.000000 -1983.000000 -231.000000 6 8 1200 1200 1200 0 10000 0
8 4.000000 -1100.000000 -231.000000 7 9 105 1200 1200 0 10000 0
9 494.000000 -1090.000000 -167.000000 8 10 1200 1200 1200 0 10000 0
10 499.000000 -1248.000000 -167.000000 9 11 1200 1200 1200 0 10000 0
11 1.000000 -1203.000000 -39.000000 10 12 111 1200 1200 0 10000 0
12 0.000000 -1102.000000 -39.000000 11 2 13 1200 1200 0 10000 0
13 13.000000 -840.000000 24.000000 12 14 32 91 92 0 10000 0
14 -271.000000 -814.000000 24.000000 13 15 1200 1200 1200 0 10000 0
15 -504.000000 -803.000000 24.000000 14 1 16 1200 1200 0 10000 0
16 -767.000000 -769.000000 24.000000 15 17 18 1200 1200 0 10000 0
17 -763.000000 -1246.000000 -39.000000 16 1200 1200 1200 1200 0 10000 0
18 -738.000000 -222.000000 32.000000 16 19 24 1200 1200 0 10000 0
19 -761.000000 125.000000 32.000000 18 20 90 1200 1200 0 10000 0
20 -490.000000 119.000000 32.000000 19 21 1200 1200 1200 0 10000 0
21 -495.000000 417.000000 64.000000 20 22 1200 1200 1200 0 10000 0
22 -33.000000 417.000000 64.000000 21 23 1200 1200 1200 0 10000 0
23 -30.000000 129.000000 32.000000 22 24 41 1200 1200 0 10000 0
24 -488.000000 -265.000000 32.000000 23 18 25 33 1200 0 10000 0
25 -483.000000 -620.000000 56.000000 24 26 1200 1200 1200 0 10000 0
26 -118.000000 -626.000000 56.000000 25 27 28 1200 1200 0 10000 0
27 -114.000000 -417.000000 56.000000 26 1200 1200 1200 1200 0 10000 0
28 -15.000000 -656.000000 80.000000 26 29 1200 1200 1200 0 10000 0
29 -24.000000 -405.000000 200.000000 28 30 1200 1200 1200 0 10000 0
30 -534.000000 -562.000000 200.000000 29 31 1200 1200 1200 0 10000 0
31 -533.000000 -766.000000 200.000000 30 32 1200 1200 1200 0 10000 0
32 -224.000000 -731.000000 45.000000 31 13 1200 1200 1200 0 10000 0
33 261.000000 -260.000000 32.000000 24 34 38 41 40 0 10000 0
34 277.000000 -441.000000 56.000000 33 35 37 1200 1200 0 10000 0
35 437.000000 -425.000000 56.000000 34 36 1200 1200 1200 0 10000 0
36 433.000000 -748.000000 56.000000 35 1200 1200 1200 1200 0 10000 0
37 285.000000 -649.000000 56.000000 34 1200 1200 1200 1200 0 10000 0
38 606.000000 -252.000000 32.000000 33 39 91 1200 1200 0 10000 0
39 619.000000 123.000000 32.000000 38 40 43 1200 1200 0 10000 0
40 498.000000 130.000000 32.000000 39 41 33 100 1200 0 10000 0
41 316.000000 126.000000 32.000000 40 23 33 42 1200 0 10000 0
42 273.000000 831.000000 24.000000 41 43 44 1200 1200 0 10000 0
43 616.000000 847.000000 24.000000 42 39 1200 1200 1200 0 10000 0
44 74.000000 807.000000 24.000000 42 45 85 1200 1200 0 10000 0
45 84.000000 988.000000 40.000000 44 46 1200 1200 1200 0 10000 0
46 -54.000000 994.000000 40.000000 45 47 1200 1200 1200 0 10000 0
47 -31.000000 1367.000000 8.000000 46 48 1200 1200 1200 0 10000 0
48 -267.000000 1365.000000 -47.000000 47 49 1200 1200 1200 0 10000 0
49 -276.000000 1456.000000 -47.000000 48 50 73 1200 1200 0 10000 0
50 -270.000000 1554.000000 -47.000000 49 51 1200 1200 1200 0 10000 0
51 92.000000 1548.000000 -183.000000 50 52 1200 1200 1200 0 10000 0
52 65.000000 1344.000000 -231.000000 51 53 1200 1200 1200 0 10000 0
53 -122.000000 1494.000000 -231.000000 52 54 1200 1200 1200 0 10000 0
54 -107.000000 1064.000000 -239.000000 53 55 80 1200 1200 0 10000 0
55 -343.000000 1051.000000 -239.000000 54 56 79 1200 1200 0 10000 0
56 -327.000000 647.000000 -231.000000 55 63 1200 1200 1200 0 10000 0
57 -1659.000000 633.000000 -231.000000 60 58 59 64 65 0 10000 0
58 -1710.000000 303.000000 -231.000000 57 1200 1200 1200 1200 0 10000 0
59 -1740.000000 1035.000000 -231.000000 57 66 67 1200 1200 0 10000 0
60 -1339.000000 660.000000 -231.000000 57 61 1200 1200 1200 0 10000 0
61 -1178.000000 665.000000 -231.000000 60 62 1200 1200 1200 0 10000 0
62 -1013.000000 650.000000 -231.000000 61 63 1200 1200 1200 0 10000 0
63 -847.000000 660.000000 -231.000000 62 56 1200 1200 1200 0 10000 0
64 -1536.000000 409.000000 -231.000000 57 1200 1200 1200 1200 0 10000 0
65 -1964.000000 649.000000 -231.000000 57 1200 1200 1200 1200 0 10000 0
66 -1519.000000 985.000000 -231.000000 59 1200 1200 1200 1200 0 10000 0
67 -1758.000000 1313.000000 -231.000000 59 68 1200 1200 1200 0 10000 0
68 -1183.000000 1324.000000 -231.000000 67 69 74 1200 1200 0 10000 0
69 -1169.000000 1501.000000 -231.000000 68 70 1200 1200 1200 0 10000 0
70 -1392.000000 1501.000000 -207.000000 69 71 1200 1200 1200 0 10000 0
71 -1392.000000 1616.000000 -207.000000 70 72 1200 1200 1200 0 10000 0
72 -874.000000 1607.000000 -39.000000 71 73 1200 1200 1200 0 10000 0
73 -876.000000 1449.000000 -39.000000 72 49 1200 1200 1200 0 10000 0
74 -1002.000000 1288.000000 -231.000000 68 75 1200 1200 1200 0 10000 1
75 -932.000000 1286.000000 -295.000000 74 76 1200 1200 1200 0 10000 1
76 -916.000000 1052.000000 -295.000000 75 77 1200 1200 1200 0 10000 0
77 -532.000000 1067.000000 -295.000000 76 78 1200 1200 1200 0 10000 1
78 -536.000000 1127.000000 -231.000000 77 79 1200 1200 1200 0 10000 1
79 -489.000000 1200.000000 -231.000000 78 55 1200 1200 1200 0 10000 0
80 78.000000 1071.000000 -239.000000 54 81 101 1200 1200 0 10000 0
81 92.000000 382.000000 -103.000000 80 82 1200 1200 1200 0 10000 0
82 -161.000000 464.000000 -103.000000 81 83 1200 1200 1200 0 10000 0
83 -459.000000 319.000000 -103.000000 82 84 1200 1200 1200 0 10000 0
84 -476.000000 949.000000 24.000000 83 85 86 87 1200 0 10000 0
85 -224.000000 741.000000 24.000000 84 44 1200 1200 1200 0 10000 0
86 -933.000000 1014.000000 24.000000 84 1200 1200 1200 1200 0 10000 0
87 -771.000000 806.000000 24.000000 84 88 90 1200 1200 0 10000 0
88 -994.000000 797.000000 24.000000 87 89 1200 1200 1200 0 10000 0
89 -1088.000000 681.000000 24.000000 88 1200 1200 1200 1200 0 10000 0
90 -791.000000 463.000000 24.000000 87 19 1200 1200 1200 0 10000 0
91 618.000000 -859.000000 24.000000 38 13 1200 1200 1200 0 10000 0
92 86.000000 -948.000000 24.000000 13 108 1200 1200 1200 0 10000 0
93 414.000000 -1006.000000 160.000000 108 94 1200 1200 1200 0 10000 1
94 412.000000 -1247.000000 184.000000 93 95 1200 1200 1200 0 10000 0
95 267.000000 -1231.000000 184.000000 94 96 1200 1200 1200 0 10000 0
96 278.000000 -773.000000 272.000000 95 97 1200 1200 1200 0 10000 0
97 418.000000 -527.000000 272.000000 96 98 1200 1200 1200 0 10000 0
98 -45.000000 -528.000000 376.000000 97 107 1200 1200 1200 0 10000 1
99 -435.000000 -1078.000000 376.000000 106 1200 1200 1200 1200 0 10000 0
100 462.000000 478.000000 64.000000 40 1200 1200 1200 1200 0 10000 0
101 482.000000 887.000000 -239.000000 80 102 1200 1200 1200 0 10000 0
102 335.000000 292.000000 -231.000000 101 103 1200 1200 1200 0 10000 0
103 624.000000 -228.000000 -231.000000 102 104 1200 1200 1200 0 10000 0
104 -63.000000 -267.000000 -263.000000 103 105 1200 1200 1200 0 10000 0
105 6.000000 -605.000000 -263.000000 104 8 1200 1200 1200 0 10000 0
106 -450.000000 -988.000000 376.000000 99 107 1200 1200 1200 0 10000 0
107 -320.000000 -520.000000 376.000000 106 98 1200 1200 1200 0 10000 0
108 279.000000 -925.000000 83.000000 92 93 1200 1200 1200 0 10000 0
109 639.000000 -1169.000000 -39.000000 110 1200 1200 1200 1200 0 10000 0
110 637.000000 -1390.000000 -39.000000 109 111 1200 1200 1200 0 10000 0
111 10.000000 -1354.000000 -39.000000 110 11 1200 1200 1200 0 10000 0
