16 -14224.055664 -475.888854 -11736.780273 0.000000 219.000000 360.000000 0.025415 0.000000 0.999676 0.000000 219.000000 1.000000
10 -14227.417968 -419.266815 -11731.440429 0.000000 277.000000 360.000000 0.025415 0.000000 0.999676 0.000000 277.000000 1.000000
16 -14228.242187 476.820861 -11736.673828 0.000000 473.000000 360.000000 0.025415 0.000000 0.999676 0.000000 473.000000 1.000000
10 -14168.751953 -479.668395 -11732.931640 0.000000 234.000000 360.000000 0.025415 0.000000 0.999676 0.000000 234.000000 1.000000
1 -967.680664 -369.642791 79.625000 0.000000 384.000000 360.000000 0.000000 0.000000 1.000000 0.000000 384.000000 1.000000
9 -14146.777343 -403.619445 -11749.109375 0.000000 201.000000 360.000000 0.025415 0.000000 0.999676 0.000000 201.000000 1.000000
12 -14198.030273 -322.884429 -11738.806640 0.000000 537.000000 360.000000 0.025415 0.000000 0.999676 0.000000 537.000000 1.000000
14 -14121.679687 -324.231201 -11746.874023 0.000000 538.000000 360.000000 0.025415 0.000000 0.999676 0.000000 538.000000 1.000000
15 -976.000000 -24.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 -14223.377929 -247.649307 -11731.542968 0.000000 533.000000 360.000000 0.025415 0.000000 0.999676 0.000000 533.000000 1.000000
2 -979.289184 -155.152175 79.625000 0.000000 394.000000 360.000000 0.000000 0.000000 1.000000 0.000000 394.000000 1.000000
12 -14169.012695 468.799560 -11739.543945 0.000000 533.000000 360.000000 0.025415 0.000000 0.999676 0.000000 533.000000 1.000000
1 -983.950683 422.131927 79.625000 0.000000 417.000000 360.000000 0.000000 0.000000 1.000000 0.000000 417.000000 1.000000
11 -14073.730468 465.038848 -11715.423828 0.000000 417.000000 360.000000 0.025415 0.000000 0.999676 0.000000 417.000000 1.000000
1 -978.790161 138.359603 79.625000 0.000000 369.000000 360.000000 0.000000 0.000000 1.000000 0.000000 369.000000 1.000000
10 -14112.665039 -483.522125 -11734.357421 0.000000 257.000000 360.000000 0.025415 0.000000 0.999676 0.000000 257.000000 1.000000
10 -14222.601562 396.422424 -11731.562500 0.000000 456.000000 360.000000 0.025415 0.000000 0.999676 0.000000 456.000000 1.000000
9 -14146.694335 384.082824 -11749.111328 0.000000 521.000000 360.000000 0.025415 0.000000 0.999676 0.000000 521.000000 1.000000
13 -13891.565429 29.413478 -11746.724609 0.000000 539.000000 360.000000 0.025415 0.000000 0.999676 0.000000 539.000000 1.000000
16 -13385.999023 -10.016571 -11758.086914 0.000000 276.000000 360.000000 0.025415 0.000000 0.999676 0.000000 276.000000 1.000000
11 -13336.752929 -9.500747 -11734.161132 0.000000 299.000000 360.000000 0.025415 0.000000 0.999676 0.000000 299.000000 1.000000
10 -13612.241210 19.426488 -11747.080078 0.000000 180.000000 360.000000 0.025415 0.000000 0.999676 0.000000 180.000000 1.000000
3 -1063.180786 -357.736572 79.625000 0.000000 352.000000 360.000000 0.000000 0.000000 1.000000 0.000000 352.000000 1.000000
3 -1052.662109 429.031036 79.625000 0.000000 352.000000 360.000000 0.000000 0.000000 1.000000 0.000000 352.000000 1.000000
7 -946.624145 -434.297424 89.625000 0.000000 386.000000 360.000000 0.000000 0.000000 1.000000 0.000000 386.000000 1.000000
7 -987.055419 322.117919 89.625000 0.000000 339.000000 360.000000 0.000000 0.000000 1.000000 0.000000 339.000000 1.000000
5 -911.625000 -158.571197 249.038330 0.000000 531.000000 351.000000 -1.000000 0.000000 0.000000 -1.000000 531.000000 0.000000
3 -1089.488159 -152.318923 79.625000 0.000000 356.000000 360.000000 0.000000 0.000000 1.000000 0.000000 356.000000 1.000000
7 -1088.148681 -8.049102 89.625000 0.000000 405.000000 360.000000 0.000000 0.000000 1.000000 0.000000 405.000000 1.000000
5 -911.625000 135.869827 120.350860 0.000000 214.000000 395.000000 -1.000000 0.000000 0.000000 -1.000000 214.000000 0.000000
4 -1147.081787 -172.841613 79.625000 0.000000 278.000000 360.000000 0.000000 0.000000 1.000000 0.000000 278.000000 1.000000
