9 2080.000000 1696.000000 -2259.875000 0.000000 178.596694 0.000000 0.000000 0.000000 1.000000 0.000000 178.596694 0.000000
10 5252.942871 -1583.086059 -1339.375000 0.000000 261.000000 360.000000 0.000000 0.000000 1.000000 0.000000 261.000000 1.000000
10 5344.000000 -1152.000000 -1339.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000
2 4337.705078 -2145.637939 -805.311828 0.000000 352.000000 360.000000 0.259973 0.000000 0.965615 0.000000 352.000000 1.000000
1 4165.424804 -1864.506591 -648.375000 0.000000 329.000000 360.000000 0.000000 0.000000 1.000000 0.000000 329.000000 1.000000
1 4130.567871 -1894.211425 -648.375000 0.000000 301.000000 360.000000 0.000000 0.000000 1.000000 0.000000 301.000000 1.000000
1 4102.768554 -1931.058105 -648.375000 0.000000 287.000000 360.000000 0.000000 0.000000 1.000000 0.000000 287.000000 1.000000
1 4067.906250 -1951.921386 -648.375000 0.000000 266.000000 360.000000 0.000000 0.000000 1.000000 0.000000 266.000000 1.000000
10 5368.000000 -1360.000000 -1339.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000
10 5237.069824 -1098.765136 -1339.375000 0.000000 457.000000 360.000000 0.000000 0.000000 1.000000 0.000000 457.000000 1.000000
9 1952.000000 1696.000000 -2259.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
15 5778.192871 -1605.124145 -1343.375000 0.000000 240.000000 360.000000 0.000000 0.000000 1.000000 0.000000 240.000000 1.000000
9 2080.000000 1568.000000 -2259.875000 0.000000 178.596694 0.000000 0.000000 0.000000 1.000000 0.000000 178.596694 0.000000
9 1952.000000 1568.000000 -2259.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
9 5820.651855 -1281.951416 -1355.375000 0.000000 474.000000 360.000000 0.000000 0.000000 1.000000 0.000000 474.000000 1.000000
10 5743.975097 -1469.044555 -1338.375000 0.000000 230.000000 360.000000 0.000000 0.000000 1.000000 0.000000 230.000000 1.000000
10 5959.399414 -1536.464233 -1339.375000 0.000000 264.000000 360.000000 0.000000 0.000000 1.000000 0.000000 264.000000 1.000000
10 6141.455078 -1235.103515 -1339.375000 0.000000 456.000000 360.000000 0.000000 0.000000 1.000000 0.000000 456.000000 1.000000
12 5880.478515 -1605.696899 -1346.375000 0.000000 268.000000 360.000000 0.000000 0.000000 1.000000 0.000000 268.000000 1.000000
14 5873.308105 -1510.570068 -1352.375000 0.000000 269.000000 360.000000 0.000000 0.000000 1.000000 0.000000 269.000000 1.000000
10 6087.858398 -1578.316040 -1339.375000 0.000000 264.000000 360.000000 0.000000 0.000000 1.000000 0.000000 264.000000 1.000000
10 6134.570312 -1397.833862 -1339.375000 0.000000 328.000000 360.000000 0.000000 0.000000 1.000000 0.000000 328.000000 1.000000
10 4896.664550 -1273.088378 -1339.375000 0.000000 187.000000 360.000000 0.000000 0.000000 1.000000 0.000000 187.000000 1.000000
10 5945.808593 -1419.283813 -1339.375000 0.000000 528.000000 360.000000 0.000000 0.000000 1.000000 0.000000 528.000000 1.000000
