0 7930.000000 5331.000000 24.000000 1 1400 1400 1400 1400 0 6000 1
1 7896.000000 4695.000000 24.000000 0 2 1400 1400 1400 0 6000 1
2 7754.000000 3088.000000 24.000000 1 3 1400 1400 1400 0 6000 0
3 7685.000000 2339.000000 33.000000 2 4 1400 1400 1400 0 6000 1
4 7455.000000 1902.000000 15.000000 3 5 1400 1400 1400 0 6000 1
5 7562.000000 828.000000 15.000000 4 6 1400 1400 1400 0 6000 1
6 7148.000000 -1487.000000 15.000000 5 7 1400 1400 1400 0 6000 0
7 7050.000000 -1910.000000 15.000000 6 8 1400 1400 1400 0 6000 0
8 5828.000000 -2043.000000 24.000000 7 9 1200 1200 1200 0 6000 0
9 5281.000000 -1840.000000 24.000000 8 10 1200 1200 1200 0 6000 0
10 5093.000000 2470.000000 24.000000 9 11 1200 1200 1200 0 6000 0
11 5312.000000 4335.000000 24.000000 10 12 1200 1200 1200 0 6000 0
12 5614.000000 4209.000000 24.000000 11 13 1200 1200 1200 0 6000 0
13 6049.000000 -399.000000 24.000000 12 1200 1200 1200 1200 0 6000 0
