0 2823.000000 1166.000000 54.000000 1 1200 1200 1200 1200 0 10000 0
1 2801.000000 1510.000000 36.000000 0 2 3 4 5 0 10000 0
2 2695.000000 1173.000000 54.000000 1 3 1200 1200 1200 0 10000 0
3 2815.000000 1321.000000 21.000000 2 1 1200 1200 1200 0 10000 0
4 2905.000000 1240.000000 74.000000 1 1200 1200 1200 1200 0 10000 0
5 2777.000000 2067.000000 24.000000 1 6 1200 1200 1200 0 10000 0
6 3026.000000 2500.000000 24.000000 5 7 9 10 1200 0 10000 0
7 2612.000000 2706.000000 24.000000 6 8 1200 1200 1200 0 10000 0
8 2519.000000 3140.000000 24.000000 7 9 13 1200 1200 0 10000 0
9 3047.000000 3074.000000 24.000000 8 6 1200 1200 1200 0 10000 0
10 3198.000000 3056.000000 126.000000 6 11 1200 1200 1200 0 10000 0
11 2927.000000 3297.000000 128.000000 10 12 1200 1200 1200 0 10000 0
12 1980.000000 3132.000000 24.000000 11 13 14 1200 1200 0 10000 0
13 2248.000000 3250.000000 99.000000 12 8 1200 1200 1200 0 10000 0
14 1700.000000 2524.000000 24.000000 12 15 17 1200 1200 0 10000 0
15 1970.000000 2123.000000 24.000000 14 16 1200 1200 1200 0 10000 0
16 1350.000000 1168.000000 120.000000 15 27 1200 1200 1200 0 10000 0
17 736.000000 2001.000000 24.000000 14 18 19 21 1200 0 10000 0
18 683.000000 1172.000000 145.000000 17 28 1200 1200 1200 0 10000 0
19 -118.000000 1519.000000 24.000000 17 20 1200 1200 1200 0 10000 0
20 -114.000000 1144.000000 120.000000 19 28 1200 1200 1200 0 10000 0
21 1725.000000 1186.000000 184.000000 17 22 28 1200 1200 0 10000 0
22 1863.000000 1150.000000 226.000000 21 23 1200 1200 1200 0 10000 3
23 1877.000000 1584.000000 229.000000 22 24 1200 1200 1200 0 10000 3
24 2141.000000 1832.000000 231.000000 23 25 1200 1200 1200 0 10000 3
25 2484.000000 1832.000000 231.000000 24 26 1200 1200 1200 0 10000 0
26 2497.000000 2217.000000 176.000000 25 1200 1200 1200 1200 0 10000 0
27 1337.000000 742.000000 88.000000 16 28 1200 1200 1200 0 10000 0
28 591.000000 -111.000000 16.000000 27 18 20 29 21 0 10000 0
29 786.000000 -131.000000 24.000000 28 31 33 1200 1200 0 10000 0
30 562.000000 -682.000000 16.000000 32 33 34 35 37 0 10000 0
31 728.000000 -314.000000 24.000000 29 32 1200 1200 1200 0 10000 0
32 737.000000 -511.000000 24.000000 31 30 34 58 1200 0 10000 0
33 574.000000 -288.000000 16.000000 30 29 34 1200 1200 0 10000 0
34 535.000000 -469.000000 16.000000 32 33 30 1200 1200 0 10000 0
35 571.000000 -1178.000000 26.000000 30 36 1200 1200 1200 0 10000 0
36 688.000000 -1269.000000 16.000000 35 1200 1200 1200 1200 0 10000 0
37 979.000000 -683.000000 24.000000 30 38 48 64 1200 0 10000 0
38 1205.000000 -274.000000 24.000000 37 39 1200 1200 1200 0 10000 0
39 1620.000000 -199.000000 35.000000 38 40 1200 1200 1200 0 10000 0
40 1483.000000 -24.000000 26.000000 39 41 67 1200 1200 0 10000 0
41 1444.000000 -360.000000 24.000000 40 42 1200 1200 1200 0 10000 4
42 1443.000000 -387.000000 216.000000 41 43 1200 1200 1200 0 10000 0
43 1355.000000 -817.000000 216.000000 42 44 1200 1200 1200 0 10000 0
44 1315.000000 -819.000000 405.000000 43 45 1200 1200 1200 0 10000 0
45 831.000000 -920.000000 376.000000 44 46 72 47 1200 0 10000 0
46 225.000000 -930.000000 376.000000 45 47 1200 1200 1200 0 10000 0
47 -16.000000 -814.000000 376.000000 46 45 1200 1200 1200 0 10000 0
48 1276.000000 -607.000000 24.000000 37 49 1200 1200 1200 0 10000 0
49 1511.000000 -617.000000 24.000000 48 50 1200 1200 1200 0 10000 0
50 1405.000000 -765.000000 35.000000 49 51 1200 1200 1200 0 10000 0
51 835.000000 -999.000000 184.000000 50 52 1200 1200 1200 0 10000 0
52 547.000000 -1104.000000 184.000000 51 53 1200 1200 1200 0 10000 0
53 271.000000 -978.000000 184.000000 52 54 1200 1200 1200 0 10000 0
54 -302.000000 -692.000000 24.000000 53 55 1200 1200 1200 0 10000 0
55 -399.000000 -198.000000 35.000000 54 56 63 1200 1200 0 10000 0
56 44.000000 -355.000000 24.000000 55 57 1200 1200 1200 0 10000 0
57 182.000000 -744.000000 35.000000 56 58 1200 1200 1200 0 10000 0
58 297.000000 -666.000000 24.000000 57 32 59 1200 1200 0 10000 0
59 339.000000 -338.000000 136.000000 58 60 1200 1200 1200 0 10000 0
60 22.000000 -211.000000 136.000000 59 61 1200 1200 1200 0 10000 0
61 21.000000 12.000000 136.000000 60 62 63 1200 1200 0 10000 0
62 -148.000000 277.000000 136.000000 61 1200 1200 1200 1200 0 10000 0
63 -348.000000 13.000000 24.000000 61 55 1200 1200 1200 0 10000 0
64 837.000000 -684.000000 24.000000 37 65 1200 1200 1200 0 10000 0
65 832.000000 -297.000000 136.000000 64 66 1200 1200 1200 0 10000 0
66 1098.000000 -247.000000 136.000000 65 67 1200 1200 1200 0 10000 0
67 1127.000000 39.000000 136.000000 66 68 40 1200 1200 0 10000 0
68 1267.000000 272.000000 136.000000 67 1200 1200 1200 1200 0 10000 0
69 787.000000 -1169.000000 176.000000 70 1200 1200 1200 1200 0 10000 0
70 685.000000 -1163.000000 176.000000 69 71 1200 1200 1200 0 10000 0
71 665.000000 -1142.000000 406.000000 70 72 1200 1200 1200 0 10000 0
72 560.000000 -1101.000000 376.000000 71 45 1200 1200 1200 0 10000 0
