2 -1275.192626 821.636169 143.125000 0.000000 202.000000 360.000000 0.000000 0.000000 1.000000 0.000000 202.000000 1.000000
9 687.484497 -305.946960 -91.875000 0.000000 184.000000 360.000000 0.000000 0.000000 1.000000 0.000000 184.000000 1.000000
10 708.013122 -804.458923 84.125000 0.000000 218.000000 360.000000 0.000000 0.000000 1.000000 0.000000 218.000000 1.000000
12 1091.252807 -350.664031 -50.875000 0.000000 451.000000 360.000000 0.000000 0.000000 1.000000 0.000000 451.000000 1.000000
10 987.617858 -447.443817 -75.875000 0.000000 350.000000 360.000000 0.000000 0.000000 1.000000 0.000000 350.000000 1.000000
10 857.885864 -679.416687 84.125000 0.000000 275.000000 360.000000 0.000000 0.000000 1.000000 0.000000 275.000000 1.000000
9 998.559020 -46.777153 -91.875000 0.000000 425.000000 360.000000 0.000000 0.000000 1.000000 0.000000 425.000000 1.000000
1 -1087.422119 810.303649 143.125000 0.000000 454.000000 360.000000 0.000000 0.000000 1.000000 0.000000 454.000000 1.000000
3 -1180.512207 782.962219 143.125000 0.000000 246.000000 360.000000 0.000000 0.000000 1.000000 0.000000 246.000000 1.000000
7 -1018.561706 794.222595 153.125000 0.000000 238.000000 360.000000 0.000000 0.000000 1.000000 0.000000 238.000000 1.000000
1 -1307.904663 796.362243 -7.541377 0.000000 185.000000 360.000000 0.000000 0.447213 0.894427 0.000000 185.000000 1.000000
3 -1156.377441 795.101501 3.088994 0.000000 181.000000 360.000000 0.000000 0.447213 0.894427 0.000000 181.000000 1.000000
4 -1212.449951 797.513488 -8.116992 0.000000 258.000000 360.000000 0.000000 0.447213 0.894427 0.000000 258.000000 1.000000
5 -1182.513305 303.125000 67.897811 0.000000 210.000000 475.000000 0.000000 1.000000 0.000000 0.000000 210.000000 0.000000
14 1015.644775 -338.648712 -78.875000 0.000000 446.000000 360.000000 0.000000 0.000000 1.000000 0.000000 446.000000 1.000000
10 1164.623901 -320.534942 -43.875000 0.000000 431.000000 360.000000 0.000000 0.000000 1.000000 0.000000 431.000000 1.000000
10 776.496215 -318.991912 -75.875000 0.000000 274.000000 360.000000 0.000000 0.000000 1.000000 0.000000 274.000000 1.000000
5 -1196.082275 681.991699 203.287048 0.000000 437.000000 440.000000 0.000000 -0.832050 -0.554700 0.928476 437.000000 0.000000
1 -751.983093 227.975616 15.125000 0.000000 217.000000 360.000000 0.000000 0.000000 1.000000 0.000000 217.000000 1.000000
1 -733.115661 906.998229 240.875000 0.000000 476.000000 540.000000 0.000000 0.000000 -1.000000 0.000000 476.000000 0.000000
4 -626.323059 856.974609 158.525482 0.000000 208.000000 360.000000 0.015510 -0.223522 0.974575 0.000000 208.000000 1.000000
4 -452.489624 931.722778 -38.051860 0.000000 387.000000 360.000000 0.000000 0.242535 0.970142 0.000000 387.000000 1.000000
10 1024.234008 -203.451004 -75.875000 0.000000 388.000000 360.000000 0.000000 0.000000 1.000000 0.000000 388.000000 1.000000
4 -711.647644 939.138549 -39.905803 0.000000 496.000000 360.000000 0.000000 0.242535 0.970142 0.000000 496.000000 1.000000
10 1313.816406 -349.915466 -43.875000 0.000000 346.000000 360.000000 0.000000 0.000000 1.000000 0.000000 346.000000 1.000000
4 -745.637207 936.121948 -39.151653 0.000000 471.000000 360.000000 0.000000 0.242535 0.970142 0.000000 471.000000 1.000000
4 -434.162078 899.974304 -30.114742 0.000000 378.000000 360.000000 0.000000 0.242535 0.970142 0.000000 378.000000 1.000000
10 1192.247802 -680.785217 -43.875000 0.000000 221.000000 360.000000 0.000000 0.000000 1.000000 0.000000 221.000000 1.000000
4 -492.837280 932.179382 -38.166011 0.000000 358.000000 360.000000 0.000000 0.242535 0.970142 0.000000 358.000000 1.000000
4 -431.125000 944.977661 6.688382 0.000000 431.000000 260.000000 -1.000000 0.000000 0.000000 -1.000000 431.000000 0.000000
4 -752.875000 942.763061 61.123519 0.000000 453.000000 448.000000 1.000000 0.000000 0.000000 1.000000 453.000000 0.000000
1 -378.877899 -1107.448364 543.125000 0.000000 281.000000 360.000000 0.000000 0.000000 1.000000 0.000000 281.000000 1.000000
15 846.376159 -633.334350 -80.375000 0.000000 256.000000 360.000000 0.000000 0.000000 1.000000 0.000000 256.000000 1.000000
